,is_cancelled,lead_time,arrival_date_year,arrival_date_month,arrival_date_day,weekend_nights,week_nights,adults,children,babies,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,days_in_waiting_list,customer_type,required_car_parking_spaces,special_request,price
26176,0,40,2017,1,16,1,2,1,0.0,0,Direct,0,0,0,A,0,Transient-Party,0,0,165.0
26177,0,40,2017,1,16,1,2,1,0.0,0,Direct,0,0,0,A,0,Transient-Party,0,0,165.0
26179,0,40,2017,1,16,1,2,1,0.0,0,Direct,0,0,0,A,0,Transient-Party,0,0,165.0
26180,0,40,2017,1,16,1,2,1,0.0,0,Direct,0,0,0,A,0,Transient-Party,0,0,165.0
26181,0,40,2017,1,16,1,2,1,0.0,0,Direct,0,0,0,A,0,Transient-Party,0,0,165.0
26185,0,4,2017,1,16,1,2,1,0.0,0,Direct,0,0,0,A,0,Transient-Party,0,0,165.0
26189,0,40,2017,1,16,1,2,1,0.0,0,Direct,0,0,0,A,0,Transient-Party,0,0,165.0
26191,0,40,2017,1,16,1,2,1,0.0,0,Direct,0,0,0,A,0,Transient-Party,0,0,165.0
26192,0,40,2017,1,16,1,2,1,0.0,0,Direct,0,0,0,A,0,Transient-Party,0,0,165.0
26199,0,40,2017,1,16,1,2,1,0.0,0,Direct,0,0,0,A,0,Transient-Party,0,0,165.0
26201,0,40,2017,1,16,1,2,1,0.0,0,Direct,0,0,0,A,0,Transient-Party,0,0,165.0
26213,0,40,2017,1,16,1,2,1,0.0,0,Direct,0,0,0,A,0,Transient-Party,0,0,165.0
26216,0,40,2017,1,16,1,2,1,0.0,0,Direct,0,0,0,A,0,Transient-Party,0,0,165.0
26217,0,0,2017,1,16,1,2,1,0.0,0,Direct,0,0,0,A,0,Transient-Party,0,0,165.0
26218,0,40,2017,1,16,1,2,1,0.0,0,Direct,0,0,0,A,0,Transient-Party,0,0,165.0
26221,0,40,2017,1,16,1,2,1,0.0,0,Direct,0,0,0,A,0,Transient-Party,0,0,165.0
26222,0,40,2017,1,16,1,2,1,0.0,0,Direct,0,0,0,A,0,Transient-Party,0,0,165.0
26225,0,41,2017,1,17,0,2,1,0.0,0,Direct,0,0,0,A,0,Transient-Party,0,0,110.0
26226,0,40,2017,1,16,1,2,1,0.0,0,Direct,0,0,0,A,0,Transient-Party,0,0,165.0
26227,0,4,2017,1,17,0,2,1,0.0,0,Direct,0,0,0,A,0,Transient-Party,0,0,110.0
26228,0,40,2017,1,16,1,2,1,0.0,0,Direct,0,0,0,A,0,Transient-Party,0,0,165.0
26229,0,40,2017,1,16,1,2,1,0.0,0,Direct,0,0,0,A,0,Transient,0,0,165.0
26231,0,40,2017,1,16,1,2,1,0.0,0,Direct,0,0,0,A,0,Transient-Party,0,0,165.0
26233,0,40,2017,1,16,1,2,1,0.0,0,Direct,0,0,0,A,0,Transient-Party,0,0,165.0
26236,0,1,2017,1,17,0,2,1,0.0,0,Direct,0,0,0,D,0,Transient,0,0,132.0
26243,0,3,2017,1,19,0,1,1,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,1,30.0
26244,0,0,2017,1,18,0,2,2,0.0,0,TA/TO,0,0,0,D,0,Transient-Party,0,1,128.0
26245,0,0,2017,1,18,0,2,2,0.0,0,TA/TO,0,0,0,D,0,Transient-Party,0,1,128.0
26246,0,3,2017,1,19,0,1,1,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,1,30.0
26248,0,3,2017,1,19,0,1,1,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,30.0
26257,0,0,2017,1,19,0,1,2,0.0,0,Direct,0,0,0,F,0,Transient,1,0,77.0
26263,0,0,2017,1,20,0,1,2,0.0,0,Direct,0,0,0,A,0,Transient,0,0,45.0
26265,0,2,2017,1,20,0,1,2,0.0,0,Direct,0,0,0,E,0,Transient,0,1,60.0
26268,0,0,2017,1,20,0,1,2,0.0,0,Direct,0,0,0,A,0,Transient,1,0,45.0
26269,0,5,2017,1,19,0,3,1,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,129.0
26271,0,27,2017,1,20,0,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,1,124.8
26273,0,98,2017,1,19,0,3,2,2.0,0,Direct,0,0,0,G,0,Transient,1,1,266.70000000000005
26274,0,107,2017,1,17,0,5,3,1.0,0,TA/TO,0,0,0,G,0,Transient,1,0,470.0
26275,0,6,2017,1,21,0,1,1,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,1,43.0
26276,0,6,2017,1,21,0,1,1,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,1,43.0
26277,0,9,2017,1,19,0,3,1,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,90.0
26278,0,0,2017,1,21,0,1,1,0.0,0,Direct,0,0,0,A,0,Transient,0,0,40.0
26279,0,1,2017,1,21,0,1,2,0.0,0,Direct,0,0,0,A,0,Transient,0,0,45.0
26280,0,0,2017,2,10,0,2,2,0.0,0,Direct,1,0,0,A,0,Transient,0,1,96.0
26282,0,0,2017,1,21,0,1,1,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,43.0
26283,0,1,2017,2,8,0,1,1,0.0,0,TA/TO,1,0,1,A,0,Transient,0,1,43.0
26286,0,0,2017,1,21,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,48.0
26290,0,2,2017,1,21,0,1,2,0.0,0,Direct,0,0,0,D,0,Transient,1,1,55.0
26291,0,0,2017,1,21,0,1,2,0.0,0,Direct,0,0,0,A,0,Transient,0,0,45.0
26296,0,56,2017,1,18,0,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,168.0
26297,0,1,2017,1,21,0,1,2,1.0,0,Direct,0,0,0,A,0,Transient,0,1,45.0
26301,0,0,2017,1,19,0,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,144.0
26302,0,0,2017,1,21,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,34.0
26308,0,37,2017,1,22,2,0,2,0.0,0,Direct,0,0,0,G,0,Group,0,0,168.0
26310,0,9,2017,1,19,1,3,2,0.0,0,TA/TO,0,0,0,E,0,Contract,0,0,327.04
26311,0,5,2017,1,20,1,2,2,0.0,0,Direct,0,0,0,D,0,Transient,1,1,166.8
26313,0,11,2017,1,22,1,0,2,0.0,0,Direct,0,0,0,E,0,Transient,0,0,57.6
26314,0,0,2017,1,22,1,0,2,0.0,0,Direct,0,0,0,E,0,Transient,0,0,60.0
26318,0,19,2017,1,21,1,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,96.0
26322,0,204,2017,1,17,1,5,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,346.7999999999999
26327,0,39,2017,1,21,2,1,2,0.0,0,Direct,0,0,0,A,0,Transient,1,0,226.8
26328,0,116,2017,1,21,2,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,113.4
26330,0,7,2017,1,23,1,0,1,0.0,0,Direct,0,0,0,A,0,Transient,0,0,35.0
26332,1,0,2017,2,17,0,1,1,0.0,0,Direct,1,0,1,A,0,Transient,0,0,35.0
26334,0,7,2017,5,22,1,0,1,0.0,0,Direct,1,1,2,A,0,Transient-Party,0,0,76.0
26335,0,4,2017,1,22,2,0,1,0.0,0,TA/TO,0,0,0,A,0,Transient,1,0,74.0
26336,0,1,2017,1,23,1,0,3,0.0,0,TA/TO,0,0,0,A,0,Transient,1,1,57.06
26340,0,57,2017,1,17,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,294.0
26341,0,0,2017,1,23,1,0,2,0.0,0,Direct,0,0,0,A,0,Transient,1,0,52.0
26346,0,8,2017,1,24,0,1,1,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,43.0
26351,0,14,2017,1,22,2,1,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,174.0
26356,0,29,2017,1,21,2,2,2,0.0,0,Direct,0,0,0,A,0,Transient,0,1,176.0
26357,0,4,2017,1,24,0,1,2,0.0,0,Direct,0,0,0,F,0,Transient,1,0,70.0
26358,0,0,2017,1,24,0,1,1,0.0,0,Corporate,0,0,0,A,0,Transient,0,0,30.0
26361,0,135,2017,1,19,2,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,1,231.0
26364,0,6,2017,3,9,0,1,1,0.0,0,Corporate,1,0,1,A,0,Transient,0,0,35.0
26366,0,2,2017,1,21,2,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,1,1,220.0
26370,0,2,2017,1,23,1,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,68.0
26372,0,72,2017,1,19,2,5,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,644.0
26374,0,0,2017,1,25,0,1,2,0.0,0,Direct,0,0,0,A,0,Transient,0,0,45.0
26375,0,22,2017,1,23,1,2,2,0.0,1,Direct,0,0,0,A,0,Transient,0,1,118.8
26380,0,1,2017,1,25,0,1,1,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,0,43.0
26381,0,8,2017,1,25,0,1,2,0.0,0,Corporate,0,0,0,A,0,Transient,1,0,40.0
26386,0,6,2017,1,25,0,1,1,0.0,0,Corporate,0,0,0,A,0,Transient,0,0,35.0
26388,0,8,2017,2,15,0,1,1,0.0,0,Corporate,1,0,1,A,0,Transient,0,0,54.0
26390,0,9,2017,3,15,0,1,1,0.0,0,Corporate,1,0,3,A,0,Transient,0,0,35.0
26391,0,16,2017,3,22,0,1,1,0.0,0,Corporate,1,0,4,A,0,Transient,0,0,35.0
26394,0,1,2017,1,19,2,5,2,1.0,0,Direct,0,0,0,F,0,Transient,0,1,616.0
26403,0,1,2017,1,26,2,5,1,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,317.03
26404,0,37,2017,1,19,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,462.0
26406,0,0,2017,1,26,0,1,2,0.0,0,TA/TO,1,0,0,A,0,Transient,0,0,68.0
26408,0,9,2017,2,22,0,2,1,0.0,0,Corporate,1,0,1,A,0,Transient,0,0,70.0
26409,0,23,2017,3,29,0,2,1,0.0,0,Corporate,1,0,2,A,0,Transient,0,0,70.0
26410,0,26,2017,5,8,1,3,1,0.0,0,Corporate,1,0,3,D,0,Transient,0,0,260.0
26411,0,0,2017,6,20,0,3,1,0.0,0,Corporate,1,0,4,A,0,Transient,0,0,364.5
26414,0,4,2017,8,1,0,1,1,0.0,0,Corporate,1,0,2,A,0,Transient,0,0,135.0
26417,0,6,2017,5,23,0,1,1,0.0,0,Corporate,1,0,1,A,0,Transient,0,1,63.9
26418,0,1,2017,1,26,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,48.0
26422,0,13,2017,4,19,0,1,1,0.0,0,Corporate,1,0,2,A,0,Transient,0,0,45.0
26425,0,0,2017,1,26,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,48.0
26428,0,3,2017,1,26,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,34.0
26437,0,4,2017,1,21,2,5,1,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,371.0
26441,0,0,2017,1,27,0,1,2,0.0,0,Direct,0,0,0,E,0,Transient,0,0,76.0
26446,0,51,2017,1,21,2,5,2,0.0,0,TA/TO,0,0,0,F,0,Transient,0,1,482.44
26447,0,3,2017,1,26,0,2,2,0.0,0,Direct,0,0,0,A,0,Transient,0,0,81.0
26449,0,3,2017,1,21,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,210.0
26451,0,56,2017,1,25,0,3,2,0.0,0,Direct,0,0,0,F,0,Transient,0,0,239.01
26452,0,0,2017,1,26,0,2,2,0.0,0,Direct,0,0,0,E,0,Transient,1,0,144.0
26456,0,3,2017,1,27,0,1,2,0.0,0,Direct,0,0,0,A,0,Transient,0,1,45.0
26457,0,2,2017,1,26,0,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,105.33
26460,0,0,2017,1,27,0,2,1,0.0,0,Direct,0,0,0,A,0,Transient-Party,0,0,96.0
26461,0,5,2017,1,27,0,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,96.0
26463,0,4,2017,1,28,0,1,2,0.0,0,Direct,0,0,0,D,0,Transient,1,1,55.0
26466,0,1,2017,1,27,0,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,1,0,82.0
26470,0,4,2017,1,28,0,1,2,0.0,0,Direct,0,0,0,D,0,Transient,1,1,55.0
26471,0,7,2017,1,27,0,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,1,1,112.0
26472,0,1,2017,1,29,1,0,2,0.0,0,TA/TO,0,0,0,A,0,Transient,1,1,64.0
26474,0,17,2017,1,28,0,1,2,0.0,0,Corporate,0,0,0,A,0,Transient-Party,0,0,36.0
26476,0,112,2017,1,26,0,3,2,0.0,0,Direct,0,0,0,A,0,Transient,0,1,110.88
26480,0,121,2017,1,22,2,5,2,0.0,0,TA/TO,0,0,0,D,0,Transient-Party,0,0,467.6
26481,0,0,2017,1,27,0,2,2,0.0,0,Direct,0,0,0,G,0,Transient,1,0,210.0
26482,0,15,2017,1,28,0,1,2,0.0,0,Direct,0,0,0,A,0,Transient,0,1,44.0
26483,0,121,2017,1,25,0,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,151.2
26487,0,58,2017,1,26,0,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,126.0
26488,0,16,2017,1,28,0,1,3,1.0,0,TA/TO,0,0,0,G,0,Transient,1,1,141.0
26490,0,35,2017,1,25,0,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,140.44
26492,0,88,2017,1,22,2,5,2,0.0,0,TA/TO,0,0,0,D,0,Transient-Party,0,0,467.6
26493,0,125,2017,1,22,2,5,2,0.0,0,TA/TO,0,0,0,E,4,Transient-Party,0,0,504.0
26494,0,1,2017,1,27,0,2,2,0.0,0,Direct,0,0,0,D,0,Transient,1,1,140.0
26496,0,121,2017,1,22,2,5,1,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,303.8
26501,0,18,2017,1,26,0,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,1,144.0
26502,0,0,2017,1,29,1,0,2,0.0,0,TA/TO,1,0,0,A,0,Transient-Party,0,1,45.0
26504,0,3,2017,1,28,0,1,2,0.0,0,Corporate,0,0,0,A,0,Transient-Party,0,0,36.0
26505,0,26,2017,1,28,0,1,2,0.0,0,TA/TO,0,0,0,D,0,Transient,1,1,88.0
26507,0,0,2017,1,29,1,0,2,0.0,0,Direct,1,0,0,A,0,Transient-Party,0,0,45.0
26509,0,18,2017,1,26,0,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,1,144.0
26511,0,18,2017,1,26,0,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,1,144.0
26513,0,28,2017,1,27,0,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,68.0
26515,0,0,2017,1,29,1,0,2,0.0,0,TA/TO,1,0,0,A,0,Transient-Party,0,1,45.0
26518,0,18,2017,1,26,0,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,1,144.0
26520,0,48,2017,1,26,0,3,2,1.0,0,TA/TO,0,0,0,A,0,Transient,0,1,87.33
26521,0,5,2017,1,26,0,3,2,0.0,0,Direct,0,0,0,A,0,Transient-Party,0,1,135.0
26524,0,24,2017,1,28,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,48.0
26525,0,0,2017,1,28,0,1,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,0,76.0
26526,0,4,2017,1,27,0,2,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,136.0
26531,0,0,2017,1,29,1,0,2,2.0,0,TA/TO,1,0,0,G,0,Transient-Party,1,0,85.0
26535,0,0,2017,1,29,1,0,1,0.0,0,Direct,0,0,0,E,0,Transient,0,0,65.0
26543,0,16,2017,1,27,1,2,2,0.0,0,Corporate,0,0,0,A,0,Transient-Party,0,0,120.0
26545,0,74,2017,1,24,1,5,2,0.0,0,TA/TO,0,0,0,E,0,Transient,1,1,594.0
26547,0,46,2017,1,27,1,2,2,0.0,0,Direct,0,0,0,A,0,Transient,0,1,132.0
26549,0,1,2017,1,27,1,2,1,0.0,0,TA/TO,0,0,0,G,0,Transient-Party,1,1,287.01
26553,0,34,2017,1,27,1,2,2,0.0,0,Direct,0,0,0,F,0,Transient,0,0,213.0
26554,0,16,2017,1,27,1,2,2,0.0,0,Corporate,0,0,0,A,0,Transient,0,0,120.0
26555,0,43,2017,1,27,1,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,1,144.0
26557,0,7,2017,1,27,1,2,1,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,1,129.0
26560,0,4,2017,1,27,1,2,1,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,129.0
26563,0,3,2017,1,27,1,2,1,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,94.35
26568,0,0,2017,1,30,1,3,1,0.0,0,TA/TO,1,0,0,A,0,Transient,0,1,172.0
26569,0,18,2017,1,27,1,2,2,0.0,0,TA/TO,0,0,0,F,0,Transient,0,0,163.68
26572,0,43,2017,1,27,1,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,1,1,158.01
26577,0,0,2017,1,27,1,2,2,0.0,1,Direct,0,0,0,G,0,Transient-Party,0,0,279.0
26579,0,43,2017,1,27,1,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,1,144.0
26583,0,0,2017,1,29,1,0,2,0.0,0,Direct,0,0,0,A,0,Transient-Party,0,0,45.0
26584,0,2,2017,1,29,1,0,1,0.0,0,TA/TO,0,0,0,D,0,Transient-Party,0,1,58.0
26587,0,0,2017,1,30,1,0,2,0.0,0,TA/TO,1,0,0,A,0,Transient,0,1,45.0
26588,0,1,2017,1,27,1,2,1,0.0,0,TA/TO,0,0,0,G,0,Transient-Party,0,1,266.01
26589,0,1,2017,1,27,1,2,1,0.0,0,Direct,0,0,0,E,0,Transient-Party,0,1,210.99
26590,0,0,2017,1,29,1,0,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,1,45.0
26593,0,112,2017,1,28,2,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,113.4
26594,0,58,2017,1,28,2,1,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,216.0
26599,0,0,2017,1,30,1,0,1,0.0,0,Corporate,0,0,0,A,0,Transient,0,0,40.0
26600,0,0,2017,1,30,1,0,1,0.0,0,Corporate,0,0,0,A,0,Transient,0,0,40.0
26601,0,3,2017,1,30,1,0,1,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,31.45
26607,0,2,2017,1,30,1,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,1,1,110.0
26608,0,18,2017,1,30,1,1,1,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,1,106.0
26611,0,6,2017,1,30,1,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,70.22
26614,0,4,2017,1,31,0,1,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,42.0
26615,0,0,2017,1,31,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,55.0
26616,0,1,2017,1,31,0,1,1,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,34.4
26617,0,0,2017,1,31,0,1,1,0.0,0,Direct,0,0,0,A,0,Transient,0,0,35.0
26622,0,6,2017,1,31,0,1,1,0.0,0,Direct,0,0,0,A,0,Transient,0,0,40.0
26624,0,48,2017,1,28,2,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,1,1,151.2
26630,0,27,2017,1,30,1,1,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,136.0
26637,0,24,2017,1,28,2,2,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,168.0
26643,0,45,2017,1,30,1,2,2,0.0,0,TA/TO,0,0,0,A,0,Contract,0,0,176.39999999999995
26644,0,0,2017,2,1,0,1,1,0.0,0,Corporate,0,0,0,A,0,Transient,0,0,35.0
26645,0,0,2017,2,1,0,1,1,0.0,0,Corporate,0,0,0,A,0,Transient,0,0,35.0
26646,1,0,2017,3,20,1,0,1,0.0,0,Corporate,1,0,1,A,0,Transient,0,0,35.0
26648,1,0,2017,3,20,1,0,1,0.0,0,Corporate,1,0,1,A,0,Transient,0,0,35.0
26649,0,0,2017,3,29,0,1,1,0.0,0,Corporate,1,1,1,A,0,Transient,1,0,35.0
26652,0,1,2017,2,1,0,1,1,0.0,0,Direct,0,0,0,A,0,Transient-Party,0,0,35.0
26654,0,1,2017,2,1,0,1,1,0.0,0,Direct,0,0,0,A,0,Transient-Party,0,0,35.0
26657,0,7,2017,1,31,0,2,1,0.0,0,TA/TO,0,0,0,A,0,Transient,1,1,80.22
26658,0,1,2017,2,2,0,2,1,0.0,0,Direct,0,0,0,E,0,Transient,1,1,144.0
26664,0,8,2017,2,1,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,1,1,48.0
26666,0,1,2017,2,1,0,1,1,0.0,0,Direct,0,0,0,A,0,Transient-Party,0,0,35.0
26672,0,0,2017,2,2,0,1,2,0.0,0,Direct,0,0,0,A,0,Transient,0,1,48.0
26680,0,11,2017,1,30,1,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,140.44
26681,0,157,2017,1,26,2,6,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,446.4
26682,0,0,2017,1,31,0,3,1,0.0,0,Direct,0,0,0,D,0,Transient,0,0,120.0
26685,0,2,2017,5,10,0,1,1,0.0,0,Corporate,1,0,2,A,0,Transient,0,1,45.0
26690,0,177,2017,1,31,0,4,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,223.2
26692,0,10,2017,2,3,0,1,2,0.0,0,Direct,0,0,0,A,0,Transient,0,1,40.5
26694,0,1,2017,2,3,0,1,1,0.0,0,Direct,0,0,0,A,0,Transient,0,0,43.0
26698,0,0,2017,2,3,0,1,1,0.0,0,Direct,0,0,0,A,0,Transient,0,0,43.0
26699,0,1,2017,2,3,0,1,2,0.0,0,Direct,0,0,0,A,0,Transient,0,1,43.2
26701,0,3,2017,2,2,0,2,1,0.0,0,Corporate,0,0,0,A,0,Transient,0,1,70.0
26702,0,1,2017,3,18,2,1,2,0.0,0,Corporate,1,0,1,A,0,Transient,0,1,135.0
26703,0,10,2017,7,15,2,2,1,0.0,0,Corporate,1,0,2,A,0,Transient,0,1,580.0
26706,0,67,2017,2,3,0,1,2,0.0,0,TA/TO,0,0,0,D,0,Transient-Party,0,1,52.0
26708,0,1,2017,2,1,0,3,1,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,93.63
26711,0,3,2017,2,2,0,2,1,0.0,0,Corporate,0,0,0,A,0,Transient,0,1,70.0
26718,0,3,2017,2,4,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,48.0
26722,0,2,2017,2,3,0,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,1,1,174.0
26723,0,2,2017,2,3,0,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,1,160.0
26724,0,1,2017,2,4,0,1,2,0.0,1,Direct,0,0,0,A,0,Transient,1,0,55.0
26726,0,27,2017,2,4,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,1,48.0
26727,0,3,2017,2,4,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,48.0
26728,0,8,2017,2,4,0,1,2,1.0,0,TA/TO,0,0,0,A,0,Transient,0,0,40.5
26729,0,0,2017,2,4,0,1,1,0.0,0,Direct,0,0,0,A,0,Transient-Party,0,0,43.0
26730,0,0,2017,2,4,0,1,1,0.0,0,Direct,0,0,0,A,0,Transient-Party,0,0,50.0
26732,0,4,2017,2,4,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,48.0
26733,0,2,2017,2,4,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,1,1,55.0
26735,0,0,2017,2,4,0,1,1,0.0,0,Direct,0,0,0,A,0,Transient-Party,0,0,43.0
26736,0,0,2017,2,4,0,1,1,0.0,0,Direct,0,0,0,A,0,Transient-Party,0,0,43.0
26738,0,1,2017,2,2,0,3,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,129.36
26739,0,1,2017,2,4,0,1,2,0.0,0,Direct,0,0,0,A,0,Transient,0,1,48.0
26741,0,10,2017,2,3,0,2,2,0.0,0,TA/TO,0,0,0,G,0,Transient,0,0,186.0
26749,0,10,2017,2,4,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,48.0
26750,0,17,2017,2,4,0,1,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,88.0
26758,0,8,2017,2,4,1,1,2,0.0,0,TA/TO,0,0,0,E,0,Transient,1,1,114.0
26760,0,0,2017,2,5,1,0,2,0.0,0,Direct,0,0,0,G,0,Transient,1,0,100.0
26766,0,36,2017,2,4,1,1,1,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,1,81.7
26768,0,80,2017,2,4,1,1,2,0.0,0,TA/TO,0,0,0,F,0,Transient-Party,0,1,127.3
26770,0,36,2017,2,4,1,1,1,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,1,81.7
26771,0,29,2017,2,4,1,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,1,148.2
26772,0,80,2017,2,4,1,1,2,0.0,0,TA/TO,0,0,0,F,0,Transient-Party,0,1,127.3
26774,0,80,2017,2,4,1,1,2,0.0,0,TA/TO,0,0,0,F,0,Transient-Party,0,1,127.3
26775,0,54,2017,1,30,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,403.2
26778,0,36,2017,2,3,1,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,144.0
26779,0,20,2017,1,30,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,238.0
26782,0,9,2017,2,2,1,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,138.24
26785,0,17,2017,1,30,2,5,1,0.0,0,TA/TO,0,0,0,D,0,Transient,1,1,406.0
26787,0,0,2017,2,6,1,0,2,0.0,0,Direct,0,0,0,A,0,Transient,1,0,67.0
26788,0,159,2017,2,4,2,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,117.39
26790,0,159,2017,2,4,2,1,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,140.39999999999998
26791,0,0,2017,2,6,1,0,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,68.0
26793,1,20,2017,2,7,0,1,2,0.0,0,Direct,0,0,0,A,0,Transient,0,1,45.0
26794,0,17,2017,2,6,1,0,1,0.0,0,Corporate,0,0,0,A,0,Transient,0,0,36.0
26795,0,17,2017,2,6,1,0,1,0.0,0,Corporate,0,0,0,A,0,Transient,0,0,36.0
26800,0,1,2017,2,6,1,0,2,0.0,0,Direct,0,0,0,E,0,Transient,1,0,87.0
26802,0,1,2017,2,6,1,0,2,0.0,0,Direct,0,0,0,E,0,Transient-Party,0,1,80.0
26804,0,27,2017,1,31,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,464.80000000000007
26806,0,1,2017,2,6,1,0,2,0.0,0,Direct,0,0,0,F,0,Transient-Party,1,0,92.0
26810,0,0,2017,2,7,0,1,1,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,0,30.0
